X,Y,Red,Green,Blue
1168,607,233,224,202
1169,607,227,217,193
1170,607,228,217,194
1171,607,229,218,195
1172,607,229,218,195
1173,607,229,218,195
1174,607,229,218,194
1175,607,230,219,195
1176,607,230,219,195
1177,607,230,218,195
1178,607,229,217,194
1179,607,229,217,194
1180,607,229,218,195
1181,607,240,232,211
1182,607,246,241,222
1183,607,152,148,136
1184,607,69,65,59
1185,607,39,36,32
1186,607,39,36,32
1187,607,52,49,44
1188,607,107,103,94
1189,607,206,201,185
1190,607,187,182,168
1191,607,157,153,141
1192,607,136,133,122
1193,607,157,153,141
1194,607,200,196,180
1195,607,235,230,212
1196,607,247,242,222
1197,607,248,243,224
1198,607,240,236,217
1199,607,86,82,75
1200,607,45,42,38
1201,607,39,36,32
1202,607,39,36,32
1203,607,133,129,119
1204,607,238,233,215
1205,607,244,238,218
1206,607,234,224,202
1207,607,235,225,203
1208,607,240,232,211
1209,607,245,239,220
1210,607,248,242,223
1211,607,216,211,195
1212,607,164,160,147
1213,607,158,154,142
1214,607,214,209,192
1215,607,246,240,221
1216,607,233,224,203
1217,607,217,207,184
1218,607,216,206,183
1219,607,215,205,182
1220,607,211,199,175
1221,607,192,170,142
1222,607,169,137,104
1129,608,119,102,86
1130,608,177,162,142
1131,608,192,178,157
1132,608,189,162,129
1133,608,171,142,107
1134,608,162,134,99
1135,608,177,154,125
1136,608,202,187,164
1137,608,221,211,190
1138,608,242,236,216
1139,608,248,243,224
1140,608,150,146,134
1141,608,40,37,33
1142,608,39,36,32
1143,608,39,36,32
1144,608,39,36,32
1145,608,39,36,32
1146,608,43,40,36
1147,608,150,146,134
1148,608,226,221,204
1149,608,242,236,215
1150,608,235,227,204
1151,608,238,229,207
1152,608,244,239,221
1153,608,217,213,196
1154,608,73,70,64
1155,608,43,40,36
1156,608,105,101,92
1157,608,201,196,181
1158,608,248,243,224
1159,608,246,241,222
1160,608,200,196,180
1161,608,73,69,63
1162,608,39,36,32
1163,608,39,36,32
1164,608,39,36,32
1165,608,117,113,103
1166,608,207,203,187
1167,608,245,239,219
1168,608,237,229,208
1169,608,231,221,199
1170,608,231,220,198
1171,608,230,219,195
1172,608,229,218,195
1173,608,229,218,195
1174,608,230,219,195
1175,608,230,219,195
1176,608,228,217,193
1177,608,230,218,195
1178,608,230,218,195
1179,608,230,218,195
1180,608,228,217,195
1181,608,239,231,211
1182,608,246,241,222
1183,608,151,147,135
1184,608,68,65,59
1185,608,39,36,32
1186,608,39,36,32
1187,608,50,47,42
1188,608,86,82,75
1189,608,112,108,99
1190,608,77,73,67
1191,608,46,43,39
1192,608,39,36,32
1193,608,51,48,43
1194,608,108,104,95
1195,608,193,188,173
1196,608,248,243,224
1197,608,248,243,224
1198,608,241,236,218
1199,608,101,98,89
1200,608,48,45,40
1201,608,39,36,32
1202,608,39,36,32
1203,608,132,128,117
1204,608,236,231,213
1205,608,246,241,222
1206,608,242,235,215
1207,608,242,235,215
1208,608,242,235,215
1209,608,244,238,219
1210,608,247,242,223
1211,608,248,243,224
1212,608,248,243,224
1213,608,247,242,223
1214,608,246,240,221
1215,608,241,234,214
1216,608,226,216,194
1217,608,218,208,185
1218,608,216,206,183
1219,608,216,206,183
1220,608,215,205,182
1221,608,211,199,175
1222,608,193,169,144
1129,609,172,157,138
1130,609,191,177,156
1131,609,168,152,133
1132,609,168,140,106
1133,609,163,136,101
1134,609,184,162,134
1135,609,212,199,176
1136,609,232,224,205
1137,609,244,239,220
1138,609,241,236,218
1139,609,228,223,205
1140,609,137,133,122
1141,609,42,39,35
1142,609,39,36,32
1143,609,39,36,32
1144,609,39,36,32
1145,609,39,36,32
1146,609,39,36,32
1147,609,113,110,100
1148,609,205,201,185
1149,609,244,237,217
1150,609,239,231,209
1151,609,240,233,212
1152,609,237,232,213
1153,609,164,160,147
1154,609,49,46,41
1155,609,39,36,32
1156,609,60,57,52
1157,609,175,171,157
1158,609,248,243,224
1159,609,237,232,214
1160,609,173,169,155
1161,609,40,37,33
1162,609,39,36,32
1163,609,39,36,32
1164,609,40,37,33
1165,609,135,131,121
1166,609,218,214,197
1167,609,248,243,224
1168,609,246,240,221
1169,609,242,235,215
1170,609,239,231,210
1171,609,234,224,202
1172,609,230,220,196
1173,609,228,217,194
1174,609,229,218,195
1175,609,228,217,194
1176,609,227,216,193
1177,609,228,217,194
1178,609,230,218,195
1179,609,228,216,194
1180,609,227,215,193
1181,609,239,231,211
1182,609,246,241,222
1183,609,150,146,134
1184,609,68,64,58
1185,609,39,36,32
1186,609,39,36,32
1187,609,39,36,32
1188,609,39,36,32
1189,609,39,36,32
1190,609,39,36,32
1191,609,39,36,32
1192,609,39,36,32
1193,609,39,36,32
1194,609,51,48,43
1195,609,133,129,118
1196,609,248,243,224
1197,609,248,243,224
1198,609,242,237,219
1199,609,119,115,105
1200,609,52,48,44
1201,609,39,36,32
1202,609,39,36,32
1203,609,128,124,114
1204,609,231,227,209
1205,609,246,241,222
1206,609,237,232,214
1207,609,227,222,204
1208,609,228,223,206
1209,609,236,231,213
1210,609,245,240,221
1211,609,248,243,224
1212,609,246,241,221
1213,609,243,237,217
1214,609,239,230,210
1215,609,230,219,198
1216,609,221,210,188
1217,609,218,208,185
1218,609,219,209,186
1219,609,219,209,186
1220,609,219,209,185
1221,609,216,206,183
1222,609,207,190,171
1129,610,194,177,154
1130,610,184,158,129
1131,610,157,133,106
1132,610,161,132,99
1133,610,188,167,138
1134,610,232,223,201
1135,610,247,242,223
1136,610,243,238,220
1137,610,239,235,216
1138,610,198,193,178
1139,610,122,118,108
1140,610,62,58,53
1141,610,39,36,32
1142,610,39,36,32
1143,610,39,36,32
1144,610,39,36,32
1145,610,39,36,32
1146,610,43,40,36
1147,610,134,130,119
1148,610,217,212,195
1149,610,243,237,217
1150,610,238,230,209
1151,610,241,233,213
1152,610,233,228,210
1153,610,141,137,126
1154,610,47,44,40
1155,610,39,36,32
1156,610,57,54,49
1157,610,173,169,155
1158,610,248,243,224
1159,610,218,213,196
1160,610,133,129,118
1161,610,39,36,32
1162,610,39,36,32
1163,610,39,36,32
1164,610,51,48,43
1165,610,182,177,163
1166,610,242,237,218
1167,610,244,239,220
1168,610,241,237,218
1169,610,242,237,218
1170,610,245,240,221
1171,610,247,242,223
1172,610,237,229,208
1173,610,231,220,197
1174,610,229,218,195
1175,610,229,218,195
1176,610,229,218,195
1177,610,229,217,194
1178,610,230,218,195
1179,610,229,217,194
1180,610,227,215,193
1181,610,239,232,211
1182,610,247,241,222
1183,610,148,144,132
1184,610,66,63,57
1185,610,39,36,32
1186,610,39,36,32
1187,610,39,36,32
1188,610,39,36,32
1189,610,39,36,32
1190,610,39,36,32
1191,610,39,36,32
1192,610,39,36,32
1193,610,40,37,33
1194,610,53,50,45
1195,610,134,130,119
1196,610,248,243,224
1197,610,248,243,224
1198,610,243,238,219
1199,610,141,137,125
1200,610,56,53,47
1201,610,39,36,32
1202,610,39,36,32
1203,610,123,119,109
1204,610,222,217,200
1205,610,226,221,204
1206,610,174,169,156
1207,610,117,113,103
1208,610,125,121,111
1209,610,170,165,152
1210,610,225,220,203
1211,610,246,241,222
1212,610,241,233,212
1213,610,230,219,197
1214,610,228,216,193
1215,610,228,216,193
1216,610,225,213,191
1217,610,223,212,189
1218,610,223,212,189
1219,610,224,213,190
1220,610,223,212,189
1221,610,220,209,187
1222,610,217,204,183
1129,611,187,161,131
1130,611,170,137,102
1131,611,158,127,94
1132,611,182,157,126
1133,611,219,205,181
1134,611,246,241,222
1135,611,236,232,213
1136,611,168,164,151
1137,611,100,96,88
1138,611,59,56,50
1139,611,44,41,36
1140,611,40,37,33
1141,611,39,36,32
1142,611,39,36,32
1143,611,39,36,32
1144,611,39,36,32
1145,611,39,36,32
1146,611,115,111,102
1147,611,210,206,189
1148,611,246,241,222
1149,611,241,233,213
1150,611,235,227,204
1151,611,241,234,214
1152,611,232,227,209
1153,611,133,129,118
1154,611,47,44,39
1155,611,39,36,32
1156,611,72,69,63
1157,611,182,177,163
1158,611,248,243,224
1159,611,200,195,180
1160,611,97,94,85
1161,611,39,36,32
1162,611,39,36,32
1163,611,39,36,32
1164,611,116,113,103
1165,611,214,209,192
1166,611,226,221,204
1167,611,179,175,160
1168,611,135,131,121
1169,611,137,133,122
1170,611,191,187,172
1171,611,248,243,224
1172,611,247,242,223
1173,611,235,226,203
1174,611,231,220,196
1175,611,229,218,195
1176,611,230,219,195
1177,611,230,218,195
1178,611,229,217,194
1179,611,229,217,194
1180,611,227,215,193
1181,611,239,232,212
1182,611,247,241,222
1183,611,146,142,130
1184,611,65,62,56
1185,611,39,36,32
1186,611,39,36,32
1187,611,39,36,32
1188,611,39,36,32
1189,611,39,36,32
1190,611,39,36,32
1191,611,39,36,32
1192,611,39,36,32
1193,611,57,54,49
1194,611,123,119,109
1195,611,206,201,185
1196,611,248,243,224
1197,611,248,243,224
1198,611,244,239,220
1199,611,165,161,148
1200,611,60,57,52
1201,611,39,36,32
1202,611,39,36,32
1203,611,109,105,96
1204,611,164,160,147
1205,611,112,108,99
1206,611,49,46,42
1207,611,44,40,36
1208,611,44,41,37
1209,611,46,43,39
1210,611,137,133,122
1211,611,218,213,197
1212,611,244,238,218
1213,611,235,226,204
1214,611,228,216,193
1215,611,228,216,193
1216,611,227,215,193
1217,611,226,214,192
1218,611,226,214,192
1219,611,226,214,192
1220,611,225,213,191
1221,611,224,212,190
1222,611,219,209,186
1129,612,171,137,102
1130,612,159,128,96
1131,612,171,145,116
1132,612,206,190,164
1133,612,231,221,200
1134,612,239,234,215
1135,612,177,173,159
1136,612,69,65,59
1137,612,48,45,40
1138,612,41,38,34
1139,612,39,36,32
1140,612,39,36,32
1141,612,39,36,32
1142,612,39,36,32
1143,612,39,36,32
1144,612,42,39,34
1145,612,115,111,102
1146,612,209,204,188
1147,612,242,237,219
1148,612,248,243,224
1149,612,246,241,221
1150,612,245,239,220
1151,612,247,242,222
1152,612,231,227,209
1153,612,131,127,116
1154,612,46,43,39
1155,612,39,36,32
1156,612,99,95,87
1157,612,197,193,177
1158,612,223,218,201
1159,612,150,146,134
1160,612,63,59,54
1161,612,39,36,32
1162,612,39,36,32
1163,612,42,39,35
1164,612,185,180,166
1165,612,159,155,142
1166,612,95,92,84
1167,612,62,58,53
1168,612,54,51,46
1169,612,54,51,46
1170,612,80,77,70
1171,612,185,181,166
1172,612,243,238,220
1173,612,240,232,211
1174,612,232,221,198
1175,612,227,216,193
1176,612,229,218,195
1177,612,230,218,195
1178,612,228,216,193
1179,612,227,215,192
1180,612,226,214,192
1181,612,240,232,212
1182,612,247,241,222
1183,612,143,139,127
1184,612,64,60,55
1185,612,39,36,32
1186,612,39,36,32
1187,612,39,36,32
1188,612,40,37,33
1189,612,46,43,39
1190,612,77,73,67
1191,612,116,112,103
1192,612,160,156,144
1193,612,201,196,181
1194,612,228,223,206
1195,612,242,237,218
1196,612,248,243,224
1197,612,247,242,223
1198,612,245,240,221
1199,612,184,179,165
1200,612,64,61,55
1201,612,39,36,32
1202,612,39,36,32
1203,612,51,48,43
1204,612,60,57,51
1205,612,50,47,42
1206,612,39,36,32
1207,612,39,36,32
1208,612,39,36,32
1209,612,39,36,32
1210,612,86,83,75
1211,612,190,186,171
1212,612,246,240,220
1213,612,237,228,207
1214,612,226,214,192
1215,612,225,213,191
1216,612,225,214,191
1217,612,226,214,192
1218,612,225,213,191
1219,612,225,213,191
1220,612,225,213,191
1221,612,224,212,190
1222,612,217,207,184
1129,613,160,129,97
1130,613,170,143,113
1131,613,202,186,163
1132,613,217,205,183
1133,613,232,223,203
1134,613,243,238,219
1135,613,209,204,188
1136,613,59,55,50
1137,613,40,37,33
1138,613,39,36,32
1139,613,39,36,32
1140,613,39,36,32
1141,613,39,36,32
1142,613,39,36,32
1143,613,47,44,40
1144,613,103,99,90
1145,613,208,203,187
1146,613,242,237,218
1147,613,248,243,224
1148,613,248,243,224
1149,613,248,243,224
1150,613,248,243,224
1151,613,248,243,224
1152,613,229,224,207
1153,613,116,112,103
1154,613,45,42,38
1155,613,39,36,32
1156,613,131,127,116
1157,613,195,191,176
1158,613,179,174,160
1159,613,106,102,94
1160,613,44,41,36
1161,613,39,36,32
1162,613,40,37,33
1163,613,74,71,64
1164,613,211,206,190
1165,613,120,116,106
1166,613,51,48,43
1167,613,39,36,32
1168,613,39,36,32
1169,613,39,36,32
1170,613,52,48,44
1171,613,128,124,114
1172,613,239,234,215
1173,613,242,235,215
1174,613,231,221,199
1175,613,227,216,193
1176,613,228,217,194
1177,613,230,218,195
1178,613,229,217,194
1179,613,226,214,191
1180,613,225,213,191
1181,613,240,233,213
1182,613,247,241,222
1183,613,141,137,126
1184,613,62,59,53
1185,613,39,36,32
1186,613,39,36,32
1187,613,59,56,50
1188,613,127,123,113
1189,613,190,186,171
1190,613,202,198,182
1191,613,216,211,194
1192,613,230,226,208
1193,613,243,238,219
1194,613,248,243,224
1195,613,248,243,224
1196,613,248,243,224
1197,613,248,243,224
1198,613,245,240,221
1199,613,185,181,166
1200,613,64,61,55
1201,613,39,36,32
1202,613,39,36,32
1203,613,39,36,32
1204,613,39,36,32
1205,613,39,36,32
1206,613,39,36,32
1207,613,39,36,32
1208,613,39,36,32
1209,613,39,36,32
1210,613,101,98,89
1211,613,199,195,179
1212,613,245,239,219
1213,613,236,227,206
1214,613,228,216,193
1215,613,226,214,192
1216,613,226,214,192
1217,613,226,214,192
1218,613,226,214,191
1219,613,226,214,192
1220,613,225,214,191
1221,613,224,212,190
1222,613,218,208,185
1129,614,169,142,113
1130,614,202,187,164
1131,614,218,203,178
1132,614,220,208,185
1133,614,229,220,199
1134,614,244,238,219
1135,614,238,233,214
1136,614,134,131,120
1137,614,56,53,48
1138,614,39,36,32
1139,614,39,36,32
1140,614,39,36,32
1141,614,39,36,32
1142,614,39,36,32
1143,614,52,49,44
1144,614,135,131,120
1145,614,238,234,215
1146,614,248,243,224
1147,614,201,197,181
1148,614,148,144,132
1149,614,128,124,114
1150,614,156,151,139
1151,614,210,205,189
1152,614,226,221,204
1153,614,95,91,83
1154,614,44,40,36
1155,614,39,36,32
1156,614,143,139,127
1157,614,144,140,128
1158,614,128,124,114
1159,614,106,102,93
1160,614,39,36,32
1161,614,39,36,32
1162,614,42,39,35
1163,614,117,113,104
1164,614,224,219,202
1165,614,175,171,157
1166,614,85,82,75
1167,614,42,39,34
1168,614,39,36,32
1169,614,39,36,32
1170,614,54,51,46
1171,614,146,142,130
1172,614,240,235,217
1173,614,242,235,215
1174,614,231,221,199
1175,614,228,217,194
1176,614,228,217,194
1177,614,230,218,195
1178,614,230,218,195
1179,614,226,214,192
1180,614,225,213,191
1181,614,240,233,213
1182,614,247,241,222
1183,614,140,136,125
1184,614,62,59,53
1185,614,39,36,32
1186,614,39,36,32
1187,614,69,65,59
1188,614,166,162,149
1189,614,247,242,223
1190,614,248,243,224
1191,614,244,238,218
1192,614,245,238,218
1193,614,247,241,222
1194,614,248,243,224
1195,614,248,243,224
1196,614,238,233,214
1197,614,203,199,183
1198,614,154,150,138
1199,614,98,95,87
1200,614,49,46,41
1201,614,39,36,32
1202,614,39,36,32
1203,614,39,36,32
1204,614,39,36,32
1205,614,39,36,32
1206,614,39,36,32
1207,614,39,36,32
1208,614,44,41,36
1209,614,92,88,81
1210,614,173,169,155
1211,614,230,225,207
1212,614,244,237,218
1213,614,236,226,205
1214,614,228,216,193
1215,614,228,216,193
1216,614,229,217,194
1217,614,230,218,195
1218,614,230,218,195
1219,614,230,218,195
1220,614,228,216,193
1221,614,226,214,192
1222,614,221,211,187
1129,615,193,179,157
1130,615,219,203,178
1131,615,219,203,178
1132,615,219,207,184
1133,615,224,215,193
1134,615,236,229,209
1135,615,246,241,222
1136,615,215,210,193
1137,615,136,132,121
1138,615,84,81,74
1139,615,68,65,59
1140,615,57,54,49
1141,615,44,41,36
1142,615,39,36,32
1143,615,52,49,44
1144,615,138,134,123
1145,615,239,234,215
1146,615,247,242,223
1147,615,152,148,136
1148,615,71,68,62
1149,615,45,42,37
1150,615,68,64,58
1151,615,130,126,115
1152,615,192,188,173
1153,615,70,67,60
1154,615,41,38,34
1155,615,39,36,32
1156,615,101,97,89
1157,615,108,104,95
1158,615,125,121,111
1159,615,115,111,102
1160,615,39,36,32
1161,615,39,36,32
1162,615,44,41,36
1163,615,159,155,143
1164,615,233,228,210
1165,615,233,228,210
1166,615,129,125,115
1167,615,55,52,47
1168,615,64,61,55
1169,615,100,96,88
1170,615,133,129,118
1171,615,208,204,188
1172,615,245,240,221
1173,615,238,230,209
1174,615,231,221,198
1175,615,228,217,194
1176,615,228,217,194
1177,615,230,218,195
1178,615,228,216,193
1179,615,225,213,191
1180,615,225,213,191
1181,615,241,233,213
1182,615,247,242,222
1183,615,140,136,125
1184,615,62,59,53
1185,615,39,36,32
1186,615,39,36,32
1187,615,69,65,59
1188,615,167,162,149
1189,615,248,243,224
1190,615,243,237,217
1191,615,235,226,204
1192,615,241,234,214
1193,615,247,241,222
1194,615,224,219,202
1195,615,183,178,164
1196,615,144,140,129
1197,615,107,103,94
1198,615,68,64,58
1199,615,41,38,34
1200,615,39,36,32
1201,615,39,36,32
1202,615,39,36,32
1203,615,39,36,32
1204,615,39,36,32
1205,615,40,37,33
1206,615,50,47,42
1207,615,89,85,78
1208,615,135,131,120
1209,615,185,181,166
1210,615,231,226,208
1211,615,247,242,223
1212,615,246,240,220
1213,615,241,233,213
1214,615,235,225,204
1215,615,230,218,195
1216,615,227,215,192
1217,615,227,215,192
1218,615,228,216,193
1219,615,230,218,195
1220,615,230,218,195
1221,615,228,216,193
1222,615,217,207,184
1129,616,183,158,128
1130,616,198,180,153
1131,616,216,205,184
1132,616,222,210,188
1133,616,226,215,192
1134,616,230,219,197
1135,616,240,233,213
1136,616,247,241,222
1137,616,222,217,200
1138,616,176,171,158
1139,616,156,152,140
1140,616,112,109,99
1141,616,56,53,47
1142,616,39,36,32
1143,616,52,49,44
1144,616,133,129,118
1145,616,232,227,210
1146,616,197,192,177
1147,616,113,110,100
1148,616,59,56,51
1149,616,41,38,34
1150,616,39,36,32
1151,616,71,67,61
1152,616,147,143,131
1153,616,49,46,41
1154,616,40,37,33
1155,616,39,36,32
1156,616,61,58,53
1157,616,130,127,116
1158,616,160,156,143
1159,616,108,105,96
1160,616,39,36,32
1161,616,39,36,32
1162,616,45,42,38
1163,616,196,192,177
1164,616,241,236,217
1165,616,244,239,220
1166,616,136,132,121
1167,616,83,80,72
1168,616,135,131,120
1169,616,195,191,175
1170,616,224,219,202
1171,616,247,242,223
1172,616,242,236,215
1173,616,232,222,200
1174,616,229,218,195
1175,616,227,216,193
1176,616,228,217,194
1177,616,227,216,192
1178,616,225,213,191
1179,616,224,212,190
1180,616,226,214,192
1181,616,241,234,214
1182,616,247,242,222
1183,616,141,137,126
1184,616,62,59,54
1185,616,39,36,32
1186,616,39,36,32
1187,616,67,64,57
1188,616,161,157,144
1189,616,248,242,223
1190,616,239,231,210
1191,616,232,221,199
1192,616,242,236,215
1193,616,242,238,219
1194,616,175,171,157
1195,616,87,84,76
1196,616,50,47,42
1197,616,39,36,32
1198,616,39,36,32
1199,616,39,36,32
1200,616,39,36,32
1201,616,39,36,32
1202,616,39,36,32
1203,616,40,37,33
1204,616,54,51,46
1205,616,87,84,76
1206,616,127,124,113
1207,616,181,176,162
1208,616,233,228,210
1209,616,246,241,222
1210,616,248,243,224
1211,616,241,236,217
1212,616,235,230,212
1213,616,240,234,215
1214,616,244,238,218
1215,616,235,227,205
1216,616,227,216,193
1217,616,225,215,192
1218,616,225,215,192
1219,616,227,216,193
1220,616,228,217,194
1221,616,226,215,192
1222,616,225,216,193
1129,617,173,143,110
1130,617,178,150,118
1131,617,198,180,155
1132,617,220,207,184
1133,617,228,216,193
1134,617,230,218,195
1135,617,232,221,198
1136,617,241,233,213
1137,617,245,239,219
1138,617,247,242,223
1139,617,248,243,224
1140,617,171,166,153
1141,617,68,64,58
1142,617,39,36,32
1143,617,50,47,42
1144,617,119,115,105
1145,617,180,175,161
1146,617,103,99,91
1147,617,108,104,95
1148,617,92,89,81
1149,617,61,58,52
1150,617,54,51,46
1151,617,89,86,78
1152,617,140,136,125
1153,617,39,36,32
1154,617,39,36,32
1155,617,43,40,36
1156,617,96,93,85
1157,617,192,187,172
1158,617,185,181,166
1159,617,92,88,80
1160,617,39,36,32
1161,617,40,37,33
1162,617,54,51,46
1163,617,224,219,202
1164,617,246,241,222
1165,617,224,219,202
1166,617,120,117,107
1167,617,125,121,111
1168,617,218,213,196
1169,617,247,242,223
1170,617,244,238,218
1171,617,242,235,215
1172,617,235,225,203
1173,617,231,220,197
1174,617,229,218,195
1175,617,229,218,195
1176,617,229,218,195
1177,617,229,217,194
1178,617,228,216,193
1179,617,225,213,191
1180,617,226,214,192
1181,617,240,233,213
1182,617,247,241,222
1183,617,143,139,128
1184,617,64,61,55
1185,617,39,36,32
1186,617,39,36,32
1187,617,65,62,56
1188,617,155,151,139
1189,617,248,242,223
1190,617,239,231,210
1191,617,231,221,199
1192,617,243,236,216
1193,617,238,233,215
1194,617,149,144,133
1195,617,52,49,44
1196,617,39,36,32
1197,617,39,36,32
1198,617,39,36,32
1199,617,39,36,32
1200,617,39,36,32
1201,617,39,36,32
1202,617,39,36,32
1203,617,41,38,34
1204,617,88,84,77
1205,617,181,177,163
1206,617,236,232,213
1207,617,247,242,223
1208,617,247,241,222
1209,617,248,243,224
1210,617,240,235,217
1211,617,197,193,177
1212,617,168,164,151
1213,617,192,187,172
1214,617,238,233,214
1215,617,245,238,219
1216,617,234,224,201
1217,617,229,218,195
1218,617,228,217,194
1219,617,229,218,195
1220,617,228,217,194
1221,617,229,218,195
1222,617,226,217,194
1129,618,175,146,113
1130,618,172,141,107
1131,618,178,151,119
1132,618,209,196,173
1133,618,226,214,191
1134,618,229,217,194
1135,618,228,216,193
1136,618,229,218,195
1137,618,236,227,205
1138,618,245,238,219
1139,618,248,243,224
1140,618,172,168,154
1141,618,69,66,60
1142,618,39,36,32
1143,618,45,42,37
1144,618,81,77,70
1145,618,62,59,54
1146,618,76,73,66
1147,618,185,181,167
1148,618,180,176,162
1149,618,120,116,107
1150,618,117,113,103
1151,618,164,160,147
1152,618,166,162,149
1153,618,39,36,32
1154,618,39,36,32
1155,618,69,65,59
1156,618,181,177,163
1157,618,239,234,216
1158,618,176,172,158
1159,618,76,73,66
1160,618,39,36,32
1161,618,44,41,37
1162,618,81,78,71
1163,618,234,230,212
1164,618,248,243,224
1165,618,183,178,164
1166,618,128,124,114
1167,618,176,171,158
1168,618,248,243,224
1169,618,245,240,220
1170,618,237,229,207
1171,618,232,222,200
1172,618,231,220,198
1173,618,231,220,197
1174,618,231,220,197
1175,618,229,218,195
1176,618,230,219,196
1177,618,230,218,195
1178,618,229,217,194
1179,618,228,216,193
1180,618,227,215,193
1181,618,240,232,212
1182,618,247,241,222
1183,618,147,143,131
1184,618,66,63,57
1185,618,39,36,32
1186,618,39,36,32
1187,618,64,60,55
1188,618,151,147,135
1189,618,248,243,224
1190,618,240,233,212
1191,618,231,221,198
1192,618,240,233,212
1193,618,247,241,222
1194,618,194,190,174
1195,618,106,103,94
1196,618,52,49,44
1197,618,40,37,33
1198,618,39,36,32
1199,618,41,38,34
1200,618,44,41,36
1201,618,41,37,33
1202,618,39,36,32
1203,618,41,38,33
1204,618,113,110,100
1205,618,236,231,213
1206,618,247,242,223
1207,618,244,237,218
1208,618,243,237,217
1209,618,247,242,223
1210,618,207,202,186
1211,618,103,100,91
1212,618,43,40,36
1213,618,93,89,81
1214,618,195,191,175
1215,618,247,242,222
1216,618,241,233,212
1217,618,231,220,197
1218,618,230,219,196
1219,618,230,219,196
1220,618,229,218,195
1221,618,226,216,193
1222,618,226,217,194
1129,619,188,164,135
1130,619,171,140,106
1131,619,171,140,106
1132,619,196,177,152
1133,619,222,208,185
1134,619,228,216,193
1135,619,229,216,193
1136,619,230,217,194
1137,619,230,218,196
1138,619,240,233,212
1139,619,247,241,222
1140,619,173,169,155
1141,619,71,68,61
1142,619,39,36,32
1143,619,39,36,32
1144,619,39,36,32
1145,619,44,41,37
1146,619,160,155,143
1147,619,229,225,207
1148,619,211,206,190
1149,619,205,201,185
1150,619,236,231,213
1151,619,226,221,203
1152,619,143,139,127
1153,619,39,36,32
1154,619,39,36,32
1155,619,148,144,132
1156,619,225,221,203
1157,619,248,243,224
1158,619,166,162,149
1159,619,63,59,54
1160,619,39,36,32
1161,619,50,47,42
1162,619,117,114,104
1163,619,237,232,214
1164,619,246,241,223
1165,619,140,136,124
1166,619,155,151,139
1167,619,220,216,199
1168,619,246,241,222
1169,619,247,241,222
1170,619,246,240,220
1171,619,240,233,212
1172,619,232,222,200
1173,619,230,220,197
1174,619,231,220,197
1175,619,230,219,196
1176,619,231,220,197
1177,619,230,218,195
1178,619,229,217,194
1179,619,228,217,194
1180,619,227,215,192
1181,619,239,231,211
1182,619,247,241,222
1183,619,153,149,137
1184,619,69,66,60
1185,619,39,36,32
1186,619,39,36,32
1187,619,62,59,53
1188,619,146,142,131
1189,619,248,243,224
1190,619,240,233,213
1191,619,231,221,198
1192,619,235,226,204
1193,619,244,238,218
1194,619,247,242,223
1195,619,208,204,188
1196,619,122,119,109
1197,619,53,50,45
1198,619,49,46,41
1199,619,64,61,55
1200,619,73,70,63
1201,619,49,46,42
1202,619,39,36,32
1203,619,39,36,32
1204,619,95,92,83
1205,619,204,200,184
1206,619,246,241,221
1207,619,237,228,208
1208,619,245,240,220
1209,619,246,241,222
1210,619,139,135,124
1211,619,62,58,53
1212,619,39,36,32
1213,619,53,49,44
1214,619,120,117,107
1215,619,247,242,223
1216,619,246,240,221
1217,619,232,222,199
1218,619,230,219,196
1219,619,230,219,196
1220,619,230,219,196
1221,619,226,216,193
1222,619,226,217,194
1129,620,202,186,161
1130,620,177,149,117
1131,620,171,140,106
1132,620,182,156,125
1133,620,218,202,178
1134,620,230,217,194
1135,620,231,218,195
1136,620,232,219,196
1137,620,235,224,202
1138,620,244,237,218
1139,620,248,243,224
1140,620,174,170,156
1141,620,72,69,63
1142,620,39,36,32
1143,620,39,36,32
1144,620,42,39,35
1145,620,126,122,112
1146,620,223,218,201
1147,620,247,242,223
1148,620,246,241,222
1149,620,246,241,222
1150,620,247,242,223
1151,620,213,208,192
1152,620,98,95,87
1153,620,39,36,32
1154,620,39,36,32
1155,620,178,173,159
1156,620,237,232,213
1157,620,248,243,224
1158,620,156,152,140
1159,620,50,47,42
1160,620,39,36,32
1161,620,55,52,47
1162,620,152,148,136
1163,620,240,235,217
1164,620,221,216,199
1165,620,100,97,88
1166,620,95,92,84
1167,620,164,160,147
1168,620,215,211,194
1169,620,236,232,213
1170,620,248,243,224
1171,620,247,242,223
1172,620,244,237,218
1173,620,230,221,198
1174,620,228,217,194
1175,620,229,218,195
1176,620,232,221,199
1177,620,235,225,203
1178,620,237,228,208
1179,620,236,227,206
1180,620,231,220,199
1181,620,238,230,210
1182,620,247,241,222
1183,620,160,156,143
1184,620,73,70,64
1185,620,39,36,32
1186,620,39,36,32
1187,620,61,58,52
1188,620,142,138,127
1189,620,248,243,224
1190,620,246,241,222
1191,620,242,236,215
1192,620,246,240,221
1193,620,248,243,224
1194,620,248,243,224
1195,620,246,241,222
1196,620,237,232,214
1197,620,220,215,198
1198,620,203,198,183
1199,620,231,226,209
1200,620,175,171,157
1201,620,75,72,65
1202,620,39,36,32
1203,620,39,36,32
1204,620,77,74,67
1205,620,169,165,151
1206,620,248,243,224
1207,620,247,241,222
1208,620,248,243,224
1209,620,221,216,199
1210,620,92,89,81
1211,620,40,37,33
1212,620,39,36,32
1213,620,40,37,33
1214,620,92,89,81
1215,620,236,231,213
1216,620,247,242,223
